annee,semaine,mois,date_debut,date_fin,categorie,prix,variation,unite,source
2025,6,,2025-02-03,2025-02-09,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),744.9,3.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S06.csv
2025,6,,2025-02-03,2025-02-09,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1031.8,-2.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S06.csv
2025,6,,2025-02-03,2025-02-09,PRIX MOYEN PONDERE AUX 100 KG VIF,747.4,3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S06.csv
2025,6,,2025-02-03,2025-02-09,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,792.1,4.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S06.csv
2025,7,,2025-02-10,2025-02-16,ENTREE ABATTOIR,7.44,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S07.csv
2025,7,,2025-02-10,2025-02-16,NON ELEVES AU PIS,7.44,-0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S07.csv
2025,7,,2025-02-10,2025-02-16,ELEVES AU PIS,10.36,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S07.csv
2025,7,,2025-02-10,2025-02-16,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),744.1,-0.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S07.csv
2025,7,,2025-02-10,2025-02-16,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1035.5,3.7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S07.csv
2025,7,,2025-02-10,2025-02-16,PRIX MOYEN PONDERE AUX 100 KG VIF,744.2,-3.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S07.csv
2025,7,,2025-02-10,2025-02-16,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,793.1,1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S07.csv
2025,8,,2025-02-17,2025-02-23,ENTREE ABATTOIR,7.47,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S08.csv
2025,8,,2025-02-17,2025-02-23,NON ELEVES AU PIS,7.45,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S08.csv
2025,8,,2025-02-17,2025-02-23,ELEVES AU PIS,10.4,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S08.csv
2025,8,,2025-02-17,2025-02-23,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),744.7,0.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S08.csv
2025,8,,2025-02-17,2025-02-23,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1039.6,4.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S08.csv
2025,8,,2025-02-17,2025-02-23,PRIX MOYEN PONDERE AUX 100 KG VIF,746.9,2.7,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S08.csv
2025,8,,2025-02-17,2025-02-23,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,791.1,-2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S08.csv
2025,9,,2025-02-24,2025-03-02,ENTREE ABATTOIR,7.57,0.1,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S09.csv
2025,9,,2025-02-24,2025-03-02,NON ELEVES AU PIS,7.54,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S09.csv
2025,9,,2025-02-24,2025-03-02,ELEVES AU PIS,10.34,-0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S09.csv
2025,9,,2025-02-24,2025-03-02,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),753.7,9,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S09.csv
2025,9,,2025-02-24,2025-03-02,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1034,-5.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S09.csv
2025,9,,2025-02-24,2025-03-02,PRIX MOYEN PONDERE AUX 100 KG VIF,757.2,10.3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S09.csv
2025,9,,2025-02-24,2025-03-02,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,791.7,0.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S09.csv
2025,10,,2025-03-03,2025-03-09,ENTREE ABATTOIR,7.43,-0.14,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S10.csv
2025,10,,2025-03-03,2025-03-09,NON ELEVES AU PIS,7.45,-0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S10.csv
2025,10,,2025-03-03,2025-03-09,ELEVES AU PIS,10.42,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S10.csv
2025,10,,2025-03-03,2025-03-09,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),744.8,-8.9,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S10.csv
2025,10,,2025-03-03,2025-03-09,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1041.6,7.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S10.csv
2025,10,,2025-03-03,2025-03-09,PRIX MOYEN PONDERE AUX 100 KG VIF,742.9,-14.3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S10.csv
2025,10,,2025-03-03,2025-03-09,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,793.9,2.2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S10.csv
2025,11,,2025-03-10,2025-03-16,ENTREE ABATTOIR,7.52,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S11.csv
2025,11,,2025-03-10,2025-03-16,NON ELEVES AU PIS,7.54,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S11.csv
2025,11,,2025-03-10,2025-03-16,ELEVES AU PIS,10.49,0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S11.csv
2025,11,,2025-03-10,2025-03-16,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),754.1,9.3,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S11.csv
2025,11,,2025-03-10,2025-03-16,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1048.6,7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S11.csv
2025,11,,2025-03-10,2025-03-16,PRIX MOYEN PONDERE AUX 100 KG VIF,751.8,8.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S11.csv
2025,11,,2025-03-10,2025-03-16,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,792.7,-1.2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S11.csv
2025,12,,2025-03-17,2025-03-23,ENTREE ABATTOIR,7.56,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S12.csv
2025,12,,2025-03-17,2025-03-23,NON ELEVES AU PIS,7.51,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S12.csv
2025,12,,2025-03-17,2025-03-23,ELEVES AU PIS,10.56,0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S12.csv
2025,12,,2025-03-17,2025-03-23,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),751.3,-2.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S12.csv
2025,12,,2025-03-17,2025-03-23,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1055.6,7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S12.csv
2025,12,,2025-03-17,2025-03-23,PRIX MOYEN PONDERE AUX 100 KG VIF,755.8,4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S12.csv
2025,12,,2025-03-17,2025-03-23,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,799.9,7.2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S12.csv
2025,13,,2025-03-24,2025-03-30,ENTREE ABATTOIR,7.6,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S13.csv
2025,13,,2025-03-24,2025-03-30,NON ELEVES AU PIS,7.56,0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S13.csv
2025,13,,2025-03-24,2025-03-30,ELEVES AU PIS,10.5,-0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S13.csv
2025,13,,2025-03-24,2025-03-30,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),755.9,4.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S13.csv
2025,13,,2025-03-24,2025-03-30,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1049.5,-6.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S13.csv
2025,13,,2025-03-24,2025-03-30,PRIX MOYEN PONDERE AUX 100 KG VIF,760.3,4.5,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S13.csv
2025,13,,2025-03-24,2025-03-30,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,802.1,2.2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S13.csv
2025,14,,2025-03-31,2025-04-06,ENTREE ABATTOIR,7.58,-0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S14.csv
2025,14,,2025-03-31,2025-04-06,NON ELEVES AU PIS,7.56,0,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S14.csv
2025,14,,2025-03-31,2025-04-06,ELEVES AU PIS,10.44,-0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S14.csv
2025,14,,2025-03-31,2025-04-06,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),755.9,0,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S14.csv
2025,14,,2025-03-31,2025-04-06,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1043.9,-5.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S14.csv
2025,14,,2025-03-31,2025-04-06,PRIX MOYEN PONDERE AUX 100 KG VIF,758.3,-2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S14.csv
2025,14,,2025-03-31,2025-04-06,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,801.8,-0.3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S14.csv
2025,15,,2025-04-07,2025-04-13,ENTREE ABATTOIR,7.66,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,NON ELEVES AU PIS,7.61,0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,ELEVES AU PIS,11.01,0.57,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),761.1,5.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1100.7,56.8,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,PRIX MOYEN PONDERE AUX 100 KG VIF,766,7.7,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,805.4,3.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S15.csv
2025,16,,2025-04-14,2025-04-20,ENTREE ABATTOIR,7.74,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,NON ELEVES AU PIS,7.68,0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,ELEVES AU PIS,10.49,-0.52,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),767.6,6.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1048.6,-52.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,PRIX MOYEN PONDERE AUX 100 KG VIF,774.1,8.1,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,809.4,4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S16.csv
2025,17,,2025-04-21,2025-04-27,ENTREE ABATTOIR,7.72,-0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S17.csv
2025,17,,2025-04-21,2025-04-27,NON ELEVES AU PIS,7.66,-0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S17.csv
2025,17,,2025-04-21,2025-04-27,ELEVES AU PIS,10.36,-0.13,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S17.csv
2025,17,,2025-04-21,2025-04-27,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),765.7,-1.9,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S17.csv
2025,17,,2025-04-21,2025-04-27,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1035.5,-13.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S17.csv
2025,17,,2025-04-21,2025-04-27,PRIX MOYEN PONDERE AUX 100 KG VIF,771.5,-2.6,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S17.csv
2025,17,,2025-04-21,2025-04-27,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,807,-2.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S17.csv
2025,18,,2025-04-28,2025-05-04,ENTREE ABATTOIR,7.67,-0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S18.csv
2025,18,,2025-04-28,2025-05-04,NON ELEVES AU PIS,7.63,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S18.csv
2025,18,,2025-04-28,2025-05-04,ELEVES AU PIS,10.72,0.36,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S18.csv
2025,18,,2025-04-28,2025-05-04,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),763,-2.7,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S18.csv
2025,18,,2025-04-28,2025-05-04,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1071.7,36.2,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S18.csv
2025,18,,2025-04-28,2025-05-04,PRIX MOYEN PONDERE AUX 100 KG VIF,767.1,-4.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S18.csv
2025,18,,2025-04-28,2025-05-04,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,808.9,1.9,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S18.csv
2025,19,,2025-05-05,2025-05-11,ENTREE ABATTOIR,7.63,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S19.csv
2025,19,,2025-05-05,2025-05-11,NON ELEVES AU PIS,7.64,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S19.csv
2025,19,,2025-05-05,2025-05-11,ELEVES AU PIS,10.56,-0.16,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S19.csv
2025,19,,2025-05-05,2025-05-11,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),764.4,1.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S19.csv
2025,19,,2025-05-05,2025-05-11,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1055.9,-15.8,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S19.csv
2025,19,,2025-05-05,2025-05-11,PRIX MOYEN PONDERE AUX 100 KG VIF,762.6,-4.5,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S19.csv
2025,19,,2025-05-05,2025-05-11,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,805.3,-3.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S19.csv
2025,20,,2025-05-12,2025-05-18,ENTREE ABATTOIR,7.6,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S20.csv
2025,20,,2025-05-12,2025-05-18,NON ELEVES AU PIS,7.54,-0.1,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S20.csv
2025,20,,2025-05-12,2025-05-18,ELEVES AU PIS,10.42,-0.14,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S20.csv
2025,20,,2025-05-12,2025-05-18,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),754.2,-10.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S20.csv
2025,20,,2025-05-12,2025-05-18,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1042.1,-13.8,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S20.csv
2025,20,,2025-05-12,2025-05-18,PRIX MOYEN PONDERE AUX 100 KG VIF,760,-2.6,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S20.csv
2025,20,,2025-05-12,2025-05-18,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,798.6,-6.7,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S20.csv
2025,21,,2025-05-19,2025-05-25,ENTREE ABATTOIR,7.51,-0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S21.csv
2025,21,,2025-05-19,2025-05-25,NON ELEVES AU PIS,7.52,-0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S21.csv
2025,21,,2025-05-19,2025-05-25,ELEVES AU PIS,10.38,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S21.csv
2025,21,,2025-05-19,2025-05-25,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),751.8,-2.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S21.csv
2025,21,,2025-05-19,2025-05-25,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1038,-4.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S21.csv
2025,21,,2025-05-19,2025-05-25,PRIX MOYEN PONDERE AUX 100 KG VIF,750.7,-9.3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S21.csv
2025,21,,2025-05-19,2025-05-25,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,795.6,-3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S21.csv
2025,22,,2025-05-26,2025-06-01,ENTREE ABATTOIR,7.52,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S22.csv
2025,22,,2025-05-26,2025-06-01,NON ELEVES AU PIS,7.5,-0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S22.csv
2025,22,,2025-05-26,2025-06-01,ELEVES AU PIS,10.51,0.13,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S22.csv
2025,22,,2025-05-26,2025-06-01,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),750.1,-1.7,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S22.csv
2025,22,,2025-05-26,2025-06-01,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1050.6,12.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S22.csv
2025,22,,2025-05-26,2025-06-01,PRIX MOYEN PONDERE AUX 100 KG VIF,752,1.3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S22.csv
2025,22,,2025-05-26,2025-06-01,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,792.2,-3.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S22.csv
2025,23,,2025-06-02,2025-06-08,ENTREE ABATTOIR,7.47,-0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S23.csv
2025,23,,2025-06-02,2025-06-08,NON ELEVES AU PIS,7.49,-0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S23.csv
2025,23,,2025-06-02,2025-06-08,ELEVES AU PIS,10.73,0.22,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S23.csv
2025,23,,2025-06-02,2025-06-08,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),749.3,-0.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S23.csv
2025,23,,2025-06-02,2025-06-08,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1072.7,22.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S23.csv
2025,23,,2025-06-02,2025-06-08,PRIX MOYEN PONDERE AUX 100 KG VIF,746.7,-5.3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S23.csv
2025,23,,2025-06-02,2025-06-08,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,786,-6.2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S23.csv
2025,24,,2025-06-09,2025-06-15,ENTREE ABATTOIR,7.4,-0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S24.csv
2025,24,,2025-06-09,2025-06-15,NON ELEVES AU PIS,7.45,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S24.csv
2025,24,,2025-06-09,2025-06-15,ELEVES AU PIS,10.75,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S24.csv
2025,24,,2025-06-09,2025-06-15,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),745.3,-4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S24.csv
2025,24,,2025-06-09,2025-06-15,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1074.5,1.8,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S24.csv
2025,24,,2025-06-09,2025-06-15,PRIX MOYEN PONDERE AUX 100 KG VIF,740.3,-6.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S24.csv
2025,24,,2025-06-09,2025-06-15,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,788.3,2.3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S24.csv
2025,25,,2025-06-16,2025-06-22,ENTREE ABATTOIR,7.41,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S25.csv
2025,25,,2025-06-16,2025-06-22,NON ELEVES AU PIS,7.47,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S25.csv
2025,25,,2025-06-16,2025-06-22,ELEVES AU PIS,10.43,-0.32,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S25.csv
2025,25,,2025-06-16,2025-06-22,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),746.8,1.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S25.csv
2025,25,,2025-06-16,2025-06-22,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1042.8,-31.7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S25.csv
2025,25,,2025-06-16,2025-06-22,PRIX MOYEN PONDERE AUX 100 KG VIF,741,0.7,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S25.csv
2025,25,,2025-06-16,2025-06-22,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,780.5,-7.8,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S25.csv
2025,26,,2025-06-23,2025-06-29,ENTREE ABATTOIR,7.39,-0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S26.csv
2025,26,,2025-06-23,2025-06-29,NON ELEVES AU PIS,7.43,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S26.csv
2025,26,,2025-06-23,2025-06-29,ELEVES AU PIS,10.59,0.16,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S26.csv
2025,26,,2025-06-23,2025-06-29,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),742.8,-4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S26.csv
2025,26,,2025-06-23,2025-06-29,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1059,16.2,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S26.csv
2025,26,,2025-06-23,2025-06-29,PRIX MOYEN PONDERE AUX 100 KG VIF,738.8,-2.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S26.csv
2025,26,,2025-06-23,2025-06-29,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,781,0.5,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S26.csv
2025,27,,2025-06-30,2025-07-06,ENTREE ABATTOIR,7.42,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S27.csv
2025,27,,2025-06-30,2025-07-06,NON ELEVES AU PIS,7.44,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S27.csv
2025,27,,2025-06-30,2025-07-06,ELEVES AU PIS,10.54,-0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S27.csv
2025,27,,2025-06-30,2025-07-06,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),743.5,0.7,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S27.csv
2025,27,,2025-06-30,2025-07-06,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1053.7,-5.3,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S27.csv
2025,27,,2025-06-30,2025-07-06,PRIX MOYEN PONDERE AUX 100 KG VIF,741.7,2.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S27.csv
2025,27,,2025-06-30,2025-07-06,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,783.1,2.1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S27.csv
2025,28,,2025-07-07,2025-07-13,ENTREE ABATTOIR,7.48,0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S28.csv
2025,28,,2025-07-07,2025-07-13,NON ELEVES AU PIS,7.48,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S28.csv
