annee,semaine,mois,date_debut,date_fin,marche,race,sexe,age_mois,classe,poids_kg,unite,prix,variation,source
2023,12,,2023-03-20,2023-03-26,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,3.25,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,3.27,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,DIJON,Charolais,Mâle,6/12,U,,EUR/kg vif,0.02,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,DIJON,Charolais,Mâle,6/12,U,350,EUR/kg vif,0.02,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,DIJON,Charolais,Mâle,6/12,U,400,EUR/kg vif,0.02,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,DIJON,Charolais,Mâle,12/24,U,450,EUR/kg vif,0.02,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,DIJON,Charolais,Mâle,12/24,U,500,EUR/kg vif,3.37,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,DIJON,Charolais,Femelle,6/12,U,270,EUR/kg vif,3.25,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,DIJON,Charolais,Femelle,12/24,U,400,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Mâle,6/12,E,250,EUR/kg vif,3.95,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Mâle,6/12,E,300,EUR/kg vif,3.85,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Mâle,6/12,E,350,EUR/kg vif,3.75,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Femelle,6/12,E,270,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Mâle,6/12,E,350,EUR/kg vif,3.55,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,E,250,EUR/kg vif,4.6,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,E,300,EUR/kg vif,4.35,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,E,270,EUR/kg vif,4.1,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Mâle,6/12,U,250,EUR/kg vif,3.7,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Mâle,6/12,U,300,EUR/kg vif,3.65,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Mâle,6/12,U,350,EUR/kg vif,3.65,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Femelle,6/12,U,270,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Mâle,6/12,U,300,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Mâle,6/12,U,350,EUR/kg vif,3.35,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Mâle,6/12,U,400,EUR/kg vif,3.55,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Mâle,12/24,U,450,EUR/kg vif,3.5,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Mâle,12/24,U,500,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Femelle,6/12,U,270,EUR/kg vif,3.05,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Femelle,12/24,U,400,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,4.25,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,4.15,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,U,270,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,3.4,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Mâle,6/12,R,250,EUR/kg vif,3.05,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Mâle,6/12,R,300,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Mâle,6/12,R,350,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Limousins,Femelle,6/12,R,270,EUR/kg vif,2.85,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Mâle,6/12,R,300,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Mâle,6/12,R,350,EUR/kg vif,3.1,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Mâle,6/12,R,400,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Mâle,12/24,R,450,EUR/kg vif,3.1,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Mâle,12/24,R,500,EUR/kg vif,3.05,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Femelle,6/12,R,270,EUR/kg vif,2.8,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Croises,Femelle,12/24,R,400,EUR/kg vif,2.75,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,R,250,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,R,300,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,R,270,EUR/kg vif,2.85,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,3.2,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,3.2,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,NANTES,Limousins,Mâle,6/12,U,300,EUR/kg vif,3.63,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,NANTES,Limousins,Mâle,6/12,U,350,EUR/kg vif,3.48,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,NANTES,Charolais,Mâle,6/12,U,300,EUR/kg vif,3.63,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,NANTES,Charolais,Mâle,6/12,U,350,EUR/kg vif,3.48,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,NANTES,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,3.93,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,NANTES,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,3.88,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,NANTES,Blond D'Aquitaine,Mâle,6/12,U,350,EUR/kg vif,3.73,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,NANTES,Limousins,Mâle,6/12,R,300,EUR/kg vif,3.13,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,NANTES,Charolais,Mâle,6/12,R,300,EUR/kg vif,3.13,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,250,EUR/kg vif,3.95,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,300,EUR/kg vif,3.85,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,350,EUR/kg vif,3.75,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Femelle,6/12,E,270,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Mâle,6/12,E,350,EUR/kg vif,3.55,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,E,250,EUR/kg vif,4.6,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,E,300,EUR/kg vif,4.35,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,E,270,EUR/kg vif,4.1,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,250,EUR/kg vif,3.73,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,300,EUR/kg vif,3.71,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,350,EUR/kg vif,3.65,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Femelle,6/12,U,270,EUR/kg vif,3.22,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,300,EUR/kg vif,0.01,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,350,EUR/kg vif,0.01,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,400,EUR/kg vif,0.02,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Charolais,Mâle,12/24,U,450,EUR/kg vif,0.02,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Charolais,Mâle,12/24,U,500,EUR/kg vif,3.37,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Charolais,Femelle,6/12,U,270,EUR/kg vif,3.25,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Charolais,Femelle,12/24,U,400,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Mâle,6/12,U,300,EUR/kg vif,3.44,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Mâle,6/12,U,350,EUR/kg vif,3.37,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Mâle,6/12,U,400,EUR/kg vif,3.52,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Mâle,12/24,U,450,EUR/kg vif,3.5,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Mâle,12/24,U,500,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Femelle,6/12,U,270,EUR/kg vif,3.06,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Femelle,12/24,U,400,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,4.09,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,4.02,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,350,EUR/kg vif,3.73,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,U,270,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,3.41,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,3.46,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,250,EUR/kg vif,3.28,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,300,EUR/kg vif,3.23,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,350,EUR/kg vif,3.26,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Limousins,Femelle,6/12,R,270,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Charolais,Mâle,6/12,R,300,EUR/kg vif,3.13,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Mâle,6/12,R,300,EUR/kg vif,3.18,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Mâle,6/12,R,350,EUR/kg vif,3.14,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Mâle,6/12,R,400,EUR/kg vif,3.18,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Mâle,12/24,R,450,EUR/kg vif,3.1,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Mâle,12/24,R,500,EUR/kg vif,3.05,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Femelle,6/12,R,270,EUR/kg vif,2.87,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Croises,Femelle,12/24,R,400,EUR/kg vif,2.75,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,R,250,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,R,300,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,R,270,EUR/kg vif,2.85,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Salers,Mâle,6/12,R,300,EUR/kg vif,2.94,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Salers,Mâle,6/12,R,350,EUR/kg vif,2.94,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Salers,Mâle,6/12,R,400,EUR/kg vif,2.94,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,3.21,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,3.18,,COT-VRO-GB_maigres-A23-S12.csv
2023,12,,2023-03-20,2023-03-26,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,3.22,,COT-VRO-GB_maigres-A23-S12.csv
2023,13,,2023-03-27,2023-04-02,LIMOGES,Limousins,Mâle,6/12,U,250,EUR/kg vif,3.75,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,LIMOGES,Limousins,Mâle,6/12,U,300,EUR/kg vif,3.78,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,LIMOGES,Limousins,Mâle,6/12,U,350,EUR/kg vif,3.73,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,LIMOGES,Limousins,Femelle,6/12,U,270,EUR/kg vif,3.26,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,LIMOGES,Limousins,Mâle,6/12,R,250,EUR/kg vif,3.41,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,LIMOGES,Limousins,Mâle,6/12,R,300,EUR/kg vif,3.41,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,LIMOGES,Limousins,Mâle,6/12,R,350,EUR/kg vif,3.44,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,LIMOGES,Limousins,Femelle,6/12,R,270,EUR/kg vif,3.01,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Croises,Mâle,6/12,U,300,EUR/kg vif,3.43,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Croises,Mâle,6/12,U,350,EUR/kg vif,3.42,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Croises,Mâle,6/12,U,400,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Croises,Femelle,6/12,U,320,EUR/kg vif,3.08,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,3.44,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,3.42,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,3.47,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Croises,Mâle,6/12,R,300,EUR/kg vif,3.25,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Croises,Mâle,6/12,R,350,EUR/kg vif,3.22,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Croises,Mâle,6/12,R,400,EUR/kg vif,3.25,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Croises,Femelle,6/12,R,320,EUR/kg vif,3.01,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Salers,Mâle,6/12,R,300,EUR/kg vif,2.94,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Salers,Mâle,6/12,R,350,EUR/kg vif,2.94,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Salers,Mâle,6/12,R,400,EUR/kg vif,2.94,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,3.24,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,3.25,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,3.27,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,DIJON,Charolais,Mâle,6/12,U,,EUR/kg vif,0.01,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,DIJON,Charolais,Mâle,6/12,U,350,EUR/kg vif,0.01,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,DIJON,Charolais,Mâle,6/12,U,400,EUR/kg vif,0.02,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,DIJON,Charolais,Mâle,12/24,U,450,EUR/kg vif,3.47,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,DIJON,Charolais,Mâle,12/24,U,500,EUR/kg vif,0.02,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,DIJON,Charolais,Femelle,6/12,U,270,EUR/kg vif,0.03,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,DIJON,Charolais,Femelle,12/24,U,400,EUR/kg vif,0.02,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Limousins,Mâle,6/12,E,250,EUR/kg vif,3.95,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Limousins,Mâle,6/12,E,300,EUR/kg vif,3.85,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Limousins,Mâle,6/12,E,350,EUR/kg vif,3.75,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Limousins,Femelle,6/12,E,270,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Croises,Mâle,6/12,E,350,EUR/kg vif,3.55,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,E,250,EUR/kg vif,4.6,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,E,300,EUR/kg vif,4.35,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,E,270,EUR/kg vif,4.1,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Limousins,Mâle,6/12,U,250,EUR/kg vif,3.7,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Limousins,Mâle,6/12,U,300,EUR/kg vif,3.65,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Limousins,Mâle,6/12,U,350,EUR/kg vif,3.65,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Limousins,Femelle,6/12,U,270,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Croises,Mâle,6/12,U,300,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Croises,Mâle,6/12,U,350,EUR/kg vif,3.35,,COT-VRO-GB_maigres-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,TOULOUSE,Croises,Mâle,6/12,U,400,EUR/kg vif,3.55,,COT-VRO-GB_maigres-A23-S13.csv
