annee,semaine,mois,date_debut,date_fin,espece,etat_engraissement,conformation,zone,poids,unite,prix,variation,source
2023,4,,2023-01-23,2023-01-29,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.45,-0.21,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.82,0.04,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.8,0.02,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.55,-0.11,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.4,,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.81,0.03,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.74,-0.01,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.54,-0.12,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,8.24,-0.12,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.43,-0.02,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.43,0.01,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.67,-0.04,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,8.41,-0.02,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.29,-0.08,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,7.98,-0.03,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,7.37,,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.37,-0.04,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.32,-0.07,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.13,-0.05,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.56,-0.1,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),O,Zone Nord,13 a 16 kg,EUR/kg carcasse,8.13,0,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.22,-0.03,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.14,-0.07,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),O,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.59,-0.01,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,7.84,-0.13,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.7,-0.04,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),O,Zone Sud,19 a 22 kg,EUR/kg carcasse,7.53,0,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,7.92,-0.11,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.94,-0.12,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.88,-0.18,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,3 (couvert),O,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.28,-0.25,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,4 (gras),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.65,-0.13,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,4 (gras),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,7.37,,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.63,-0.1,COT-VRO-ovins_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.35,0.04,COT-VRO-ovins_synthese-A23-S04.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.18,0.12,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.1,0.02,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.18,0.12,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.1,0.03,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.56,-0.02,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.34,-0.24,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.3,0.01,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.36,0.06,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.49,-0.02,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.35,-0.17,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.53,,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,7.19,,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,7.35,,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,7.42,-0.18,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.52,0.07,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,2 (ciré),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.21,,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.91,0.09,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.91,0.11,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.66,0.11,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.89,0.08,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.83,0.09,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.67,0.13,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,8.32,0.08,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.45,0.02,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.41,-0.02,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.51,-0.16,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,8.28,-0.13,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.18,-0.11,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,7.9,-0.08,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,7.4,0.03,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.29,-0.08,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.24,-0.08,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.08,-0.05,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.46,-0.1,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),O,Zone Nord,13 a 16 kg,EUR/kg carcasse,7.88,-0.25,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.88,-0.34,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,7.85,-0.29,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,7.76,-0.08,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.52,-0.18,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),O,Zone Sud,19 a 22 kg,EUR/kg carcasse,7.39,-0.14,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,7.78,-0.14,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.65,-0.29,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.55,-0.33,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,3 (couvert),O,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.02,-0.26,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,4 (gras),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.57,-0.08,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.54,-0.09,COT-VRO-ovins_synthese-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.11,-0.24,COT-VRO-ovins_synthese-A23-S05.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,2 (ciré),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.07,-0.11,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,2 (ciré),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.08,-0.02,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,2 (ciré),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.06,-0.12,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,2 (ciré),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.08,-0.02,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,2 (ciré),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.5,-0.06,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,2 (ciré),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.48,0.14,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,2 (ciré),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.32,-0.04,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,2 (ciré),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.46,-0.03,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,2 (ciré),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.45,0.1,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,7.07,-0.35,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.31,-0.21,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.86,-0.05,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.86,-0.05,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.8,0.14,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.41,,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.85,-0.04,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.81,-0.02,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.79,0.12,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,8.42,0.1,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.45,0,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.33,-0.08,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.44,-0.07,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,8.22,-0.06,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.15,-0.03,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,7.86,-0.04,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,7.32,-0.08,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.26,-0.03,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.22,-0.02,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8,-0.08,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.38,-0.08,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),O,Zone Nord,13 a 16 kg,EUR/kg carcasse,7.92,0.04,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.84,-0.04,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,7.78,-0.07,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),O,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.47,,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,7.63,-0.13,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.35,-0.17,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),O,Zone Sud,19 a 22 kg,EUR/kg carcasse,7.18,-0.21,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,7.69,-0.09,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.53,-0.12,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.5,-0.05,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,3 (couvert),O,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.26,0.24,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,4 (gras),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.6,0.03,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,4 (gras),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,7.21,,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.58,0.04,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.22,0.11,COT-VRO-ovins_synthese-A23-S06.csv
2023,6,,2023-02-06,2023-02-12,Agneaux,4 (gras),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,6.95,,COT-VRO-ovins_synthese-A23-S06.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.07,0,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.05,-0.03,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.06,0,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.05,-0.03,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.55,0.05,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.24,-0.24,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.19,,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.23,-0.09,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.45,-0.01,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.24,-0.21,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.4,,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,7.28,,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,7.41,0.34,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.43,0.12,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.88,0.02,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.86,0,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.81,0.01,COT-VRO-ovins_synthese-A23-S07.csv
2023,7,,2023-02-13,2023-02-19,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.35,-0.06,COT-VRO-ovins_synthese-A23-S07.csv
