annee,semaine,mois,date_debut,date_fin,categorie,sexe,poids,prix,variation,unite,source
2024,32,,2024-08-05,2024-08-11,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,201,-3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S32.csv
2024,33,,2024-08-12,2024-08-18,Élevage supérieur,Mâle,,290,-8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,Élevage supérieur,Femelle,,240,-9,EUR/tête,COT-VRO-veaux14j_synthese-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,96,-7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,132,-8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,156,-5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,194,-7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S33.csv
2024,34,,2024-08-19,2024-08-25,Élevage supérieur,Mâle,,283,-7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,Élevage supérieur,Femelle,,235,-5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,80,-16,EUR/tête,COT-VRO-veaux14j_synthese-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,115,-17,EUR/tête,COT-VRO-veaux14j_synthese-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,146,-10,EUR/tête,COT-VRO-veaux14j_synthese-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,182,-12,EUR/tête,COT-VRO-veaux14j_synthese-A24-S34.csv
2024,35,,2024-08-26,2024-09-01,Élevage supérieur,Mâle,,275,-8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,Élevage supérieur,Femelle,,224,-11,EUR/tête,COT-VRO-veaux14j_synthese-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,72,-8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,109,-6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,139,-7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,174,-8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S35.csv
2024,36,,2024-09-02,2024-09-08,Élevage supérieur,Mâle,,262,-13,EUR/tête,COT-VRO-veaux14j_synthese-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,Élevage supérieur,Femelle,,212,-12,EUR/tête,COT-VRO-veaux14j_synthese-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,52,-20,EUR/tête,COT-VRO-veaux14j_synthese-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,87,-22,EUR/tête,COT-VRO-veaux14j_synthese-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,119,-20,EUR/tête,COT-VRO-veaux14j_synthese-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,156,-18,EUR/tête,COT-VRO-veaux14j_synthese-A24-S36.csv
2024,37,,2024-09-09,2024-09-15,Élevage supérieur,Mâle,,257,-5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,Élevage supérieur,Femelle,,208,-4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,45,-7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,79,-8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,111,-8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,150,-6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S37.csv
2024,38,,2024-09-16,2024-09-22,Élevage supérieur,Mâle,,255,-2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,Élevage supérieur,Femelle,,206,-2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,43,-2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,77,-2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,110,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,148,-2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S38.csv
2024,41,,2024-10-07,2024-10-13,Élevage supérieur,Mâle,,247,,EUR/tête,COT-VRO-veaux14j_synthese-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,Élevage supérieur,Femelle,,201,,EUR/tête,COT-VRO-veaux14j_synthese-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,40,,EUR/tête,COT-VRO-veaux14j_synthese-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,70,,EUR/tête,COT-VRO-veaux14j_synthese-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,103,,EUR/tête,COT-VRO-veaux14j_synthese-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,142,,EUR/tête,COT-VRO-veaux14j_synthese-A24-S41.csv
2024,42,,2024-10-14,2024-10-20,Élevage supérieur,Mâle,,248,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,Élevage supérieur,Femelle,,200,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,40,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,70,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,102,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,142,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S42.csv
2024,43,,2024-10-21,2024-10-27,Élevage supérieur,Mâle,,250,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,Élevage supérieur,Femelle,,202,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,39,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,71,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,103,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,143,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S43.csv
2024,44,,2024-10-28,2024-11-03,Élevage supérieur,Mâle,,253,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,Élevage supérieur,Femelle,,205,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,41,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,72,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,105,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,145,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S44.csv
2024,45,,2024-11-04,2024-11-10,Élevage supérieur,Mâle,,264,11,EUR/tête,COT-VRO-veaux14j_synthese-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,Élevage supérieur,Femelle,,220,15,EUR/tête,COT-VRO-veaux14j_synthese-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,55,14,EUR/tête,COT-VRO-veaux14j_synthese-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,88,16,EUR/tête,COT-VRO-veaux14j_synthese-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,120,15,EUR/tête,COT-VRO-veaux14j_synthese-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,159,14,EUR/tête,COT-VRO-veaux14j_synthese-A24-S45.csv
2024,46,,2024-11-11,2024-11-17,Élevage supérieur,Mâle,,266,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S46.csv
2024,46,,2024-11-11,2024-11-17,Élevage supérieur,Femelle,,223,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S46.csv
2024,46,,2024-11-11,2024-11-17,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,57,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S46.csv
2024,46,,2024-11-11,2024-11-17,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,91,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S46.csv
2024,46,,2024-11-11,2024-11-17,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,124,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S46.csv
2024,46,,2024-11-11,2024-11-17,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,161,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S46.csv
2024,47,,2024-11-18,2024-11-24,Élevage supérieur,Mâle,,275,9,EUR/tête,COT-VRO-veaux14j_synthese-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Élevage supérieur,Femelle,,229,6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,59,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,93,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,127,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,166,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S47.csv
2024,48,,2024-11-25,2024-12-01,Élevage supérieur,Mâle,,282,7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Élevage supérieur,Femelle,,235,6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,82,23,EUR/tête,COT-VRO-veaux14j_synthese-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,117,24,EUR/tête,COT-VRO-veaux14j_synthese-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,143,16,EUR/tête,COT-VRO-veaux14j_synthese-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,181,15,EUR/tête,COT-VRO-veaux14j_synthese-A24-S48.csv
2024,49,,2024-12-02,2024-12-08,Élevage supérieur,Mâle,,283,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,Élevage supérieur,Femelle,,236,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,82,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,117,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,144,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,182,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S49.csv
2024,50,,2024-12-09,2024-12-15,Élevage supérieur,Mâle,,282,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S50.csv
2024,50,,2024-12-09,2024-12-15,Élevage supérieur,Femelle,,234,-2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S50.csv
2024,50,,2024-12-09,2024-12-15,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,83,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S50.csv
2024,50,,2024-12-09,2024-12-15,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,118,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S50.csv
2024,50,,2024-12-09,2024-12-15,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,145,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S50.csv
2024,50,,2024-12-09,2024-12-15,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,182,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S50.csv
2024,51,,2024-12-16,2024-12-22,Élevage supérieur,Mâle,,283,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S51.csv
2024,51,,2024-12-16,2024-12-22,Élevage supérieur,Femelle,,235,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S51.csv
2024,51,,2024-12-16,2024-12-22,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,83,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S51.csv
2024,51,,2024-12-16,2024-12-22,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,119,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S51.csv
2024,51,,2024-12-16,2024-12-22,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,146,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S51.csv
2024,51,,2024-12-16,2024-12-22,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,183,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S51.csv
2024,52,,2024-12-23,2024-12-29,Élevage supérieur,Mâle,,283,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S52.csv
2024,52,,2024-12-23,2024-12-29,Élevage supérieur,Femelle,,235,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S52.csv
2024,52,,2024-12-23,2024-12-29,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,83,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S52.csv
2024,52,,2024-12-23,2024-12-29,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,119,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S52.csv
2024,52,,2024-12-23,2024-12-29,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,146,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S52.csv
2024,52,,2024-12-23,2024-12-29,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,183,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S52.csv
2025,2,,2025-01-06,2025-01-12,Élevage supérieur,Mâle,,285,,EUR/tête,COT-VRO-veaux14j_synthese-A25-S02.csv
2025,2,,2025-01-06,2025-01-12,Élevage supérieur,Femelle,,241,,EUR/tête,COT-VRO-veaux14j_synthese-A25-S02.csv
2025,2,,2025-01-06,2025-01-12,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,90,,EUR/tête,COT-VRO-veaux14j_synthese-A25-S02.csv
2025,2,,2025-01-06,2025-01-12,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,124,,EUR/tête,COT-VRO-veaux14j_synthese-A25-S02.csv
2025,2,,2025-01-06,2025-01-12,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,152,,EUR/tête,COT-VRO-veaux14j_synthese-A25-S02.csv
2025,2,,2025-01-06,2025-01-12,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,188,,EUR/tête,COT-VRO-veaux14j_synthese-A25-S02.csv
2025,3,,2025-01-13,2025-01-19,Élevage supérieur,Mâle,,291,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S03.csv
2025,3,,2025-01-13,2025-01-19,Élevage supérieur,Femelle,,245,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S03.csv
2025,3,,2025-01-13,2025-01-19,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,93,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S03.csv
2025,3,,2025-01-13,2025-01-19,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,131,7,EUR/tête,COT-VRO-veaux14j_synthese-A25-S03.csv
2025,3,,2025-01-13,2025-01-19,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,158,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S03.csv
2025,3,,2025-01-13,2025-01-19,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,193,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S03.csv
2025,4,,2025-01-20,2025-01-26,Élevage supérieur,Mâle,,298,7,EUR/tête,COT-VRO-veaux14j_synthese-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Élevage supérieur,Femelle,,254,9,EUR/tête,COT-VRO-veaux14j_synthese-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,108,15,EUR/tête,COT-VRO-veaux14j_synthese-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,146,15,EUR/tête,COT-VRO-veaux14j_synthese-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,168,10,EUR/tête,COT-VRO-veaux14j_synthese-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,204,11,EUR/tête,COT-VRO-veaux14j_synthese-A25-S04.csv
2025,5,,2025-01-27,2025-02-02,Élevage supérieur,Mâle,,312,14,EUR/tête,COT-VRO-veaux14j_synthese-A25-S05.csv
2025,5,,2025-01-27,2025-02-02,Élevage supérieur,Femelle,,267,13,EUR/tête,COT-VRO-veaux14j_synthese-A25-S05.csv
2025,5,,2025-01-27,2025-02-02,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,123,15,EUR/tête,COT-VRO-veaux14j_synthese-A25-S05.csv
2025,5,,2025-01-27,2025-02-02,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,161,15,EUR/tête,COT-VRO-veaux14j_synthese-A25-S05.csv
2025,5,,2025-01-27,2025-02-02,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,184,16,EUR/tête,COT-VRO-veaux14j_synthese-A25-S05.csv
2025,5,,2025-01-27,2025-02-02,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,219,15,EUR/tête,COT-VRO-veaux14j_synthese-A25-S05.csv
2025,6,,2025-02-03,2025-02-09,Élevage supérieur,Mâle,,317,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S06.csv
2025,6,,2025-02-03,2025-02-09,Élevage supérieur,Femelle,,267,0,EUR/tête,COT-VRO-veaux14j_synthese-A25-S06.csv
2025,6,,2025-02-03,2025-02-09,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,126,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S06.csv
2025,6,,2025-02-03,2025-02-09,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,166,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S06.csv
2025,6,,2025-02-03,2025-02-09,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,189,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S06.csv
2025,6,,2025-02-03,2025-02-09,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,224,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S06.csv
2025,7,,2025-02-10,2025-02-16,Élevage supérieur,Mâle,,312,-5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S07.csv
2025,7,,2025-02-10,2025-02-16,Élevage supérieur,Femelle,,263,-4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S07.csv
2025,7,,2025-02-10,2025-02-16,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,121,-5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S07.csv
2025,7,,2025-02-10,2025-02-16,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,160,-6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S07.csv
2025,7,,2025-02-10,2025-02-16,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,187,-2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S07.csv
2025,7,,2025-02-10,2025-02-16,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,219,-5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S07.csv
2025,8,,2025-02-17,2025-02-23,Élevage supérieur,Mâle,,322,10,EUR/tête,COT-VRO-veaux14j_synthese-A25-S08.csv
2025,8,,2025-02-17,2025-02-23,Élevage supérieur,Femelle,,269,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S08.csv
2025,8,,2025-02-17,2025-02-23,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,127,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S08.csv
2025,8,,2025-02-17,2025-02-23,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,166,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S08.csv
2025,8,,2025-02-17,2025-02-23,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,192,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S08.csv
2025,8,,2025-02-17,2025-02-23,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,226,7,EUR/tête,COT-VRO-veaux14j_synthese-A25-S08.csv
2025,9,,2025-02-24,2025-03-02,Élevage supérieur,Mâle,,325,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S09.csv
2025,9,,2025-02-24,2025-03-02,Élevage supérieur,Femelle,,275,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S09.csv
2025,9,,2025-02-24,2025-03-02,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,131,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S09.csv
2025,9,,2025-02-24,2025-03-02,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,169,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S09.csv
2025,9,,2025-02-24,2025-03-02,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,196,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S09.csv
2025,9,,2025-02-24,2025-03-02,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,230,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S09.csv
2025,10,,2025-03-03,2025-03-09,Élevage supérieur,Mâle,,337,12,EUR/tête,COT-VRO-veaux14j_synthese-A25-S10.csv
2025,10,,2025-03-03,2025-03-09,Élevage supérieur,Femelle,,284,9,EUR/tête,COT-VRO-veaux14j_synthese-A25-S10.csv
2025,10,,2025-03-03,2025-03-09,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,133,2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S10.csv
2025,10,,2025-03-03,2025-03-09,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,171,2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S10.csv
2025,10,,2025-03-03,2025-03-09,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,199,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S10.csv
2025,10,,2025-03-03,2025-03-09,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,236,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S10.csv
2025,11,,2025-03-10,2025-03-16,Élevage supérieur,Mâle,,348,11,EUR/tête,COT-VRO-veaux14j_synthese-A25-S11.csv
2025,11,,2025-03-10,2025-03-16,Élevage supérieur,Femelle,,302,18,EUR/tête,COT-VRO-veaux14j_synthese-A25-S11.csv
2025,11,,2025-03-10,2025-03-16,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,146,13,EUR/tête,COT-VRO-veaux14j_synthese-A25-S11.csv
